isbn13,average_rating,book_id,format,num_pages,publication_year,ratings_count,text_reviews_count,to_read_count,series_binary,author_average_rating
9786054439355,3.85,22304170,Paperback,255,2001,10,1,67.0,0,4.17
9786054455539,3.49,17227389,Paperback,142,2011,43,3,43.0,0,3.22
9786054584697,3.75,25793879,Paperback,184,2015,12,2,5.0,0,3.75
9786054607648,3.8,18369006,Paperback,272,2012,51,10,25.0,0,3.93
9786054683598,3.75,16174342,Paperback,224,2012,65,5,74.0,0,4.15
9786055903145,3.62,14059416,Paperback,110,2009,58,6,424.0,0,3.813333333333333
9786055904210,3.3,16069023,Paperback,95,2010,1,1,4.0,0,3.82
9786056552427,3.44,25806692,Paperback,434,2015,1,1,10.0,0,3.44
9786059701464,3.77,32882208,Paperback,191,2016,2,1,1422.0,0,4.385
9786067199093,3.59,35011679,Paperback,272,2017,8,2,1962.0,0,3.61
9786067790450,3.54,29987050,ebook,144,2016,97,8,245.0,0,3.835
9786068530253,4.01,22317623,Paperback,168,2014,95,12,171.0,0,4.16
9786068723075,4.09,25553577,Hardcover,256,2015,51,4,10605.0,1,4.07
9786070728846,3.68,26113627,Paperback,240,2015,48,12,7220.0,0,3.68
9786071128386,3.39,18692494,Paperback,266,2013,81,21,59.0,0,3.6
9786071133649,4.06,23231763,Paperback,712,2014,89,19,53783.0,0,4.04
9786072405592,4.29,16241146,Paperback,261,2012,31,5,51.0,0,3.98
9786073116152,3.54,18627905,Paperback,190,2013,3,1,14.0,0,3.78
9786073116640,3.73,18631099,Kindle Edition,208,2013,15,2,35.0,0,3.7
9786073157247,3.56,36066028,Paperback,200,2017,4,3,1642.0,0,3.85
9786074572506,3.56,17412270,Paperback,135,2012,4,2,54.0,0,3.7
9786077515708,3.89,14288671,Paperback,155,2010,61,14,304.0,0,4.09
9786078098767,3.67,29537901,Paperback,58,2015,3,1,,0,3.67
9786094037368,4.41,25001129,Paperback,368,2014,29,6,14.0,0,4.41
9786160605279,4.29,15744606,Paperback,232,2012,12,3,15.0,0,3.766666666666666
9786180303308,3.83,26819887,Mass Market Paperback,528,2015,7,2,5867.0,1,3.7199999999999998
9786191508310,4.08,30421170,Paperback,464,2016,65,19,11.0,0,3.66
978631351532,5.0,23625750,ebook,131,2014,3,2,5.0,0,4.58
9788020008169,3.88,4617022,Paperback,150,2000,28,1,26.0,0,4.02
9788055601366,3.88,10320612,Hardcover,327,2010,148,2,43.0,1,4.04
9788055610177,4.25,21460800,Hardcover,302,2014,127,34,9991.0,1,4.225
9788055610641,4.21,18481413,Hardcover,335,2013,209,12,58.0,1,4.04
9788072039364,4.11,7814907,Hardcover,232,2007,20,4,63801.0,0,3.94
9788072078288,4.3,17455672,Hardcover,248,2011,41,12,111283.0,1,4.3133333333333335
9788073065591,3.9,18803480,Hardcover,208,2013,99,14,53367.0,1,4.01
9788073675332,4.0,25913016,Hardcover,152,2009,4,1,2.0,0,3.84
9788073846794,3.89,17190252,Hardcover,285,2013,100,25,741.0,1,3.94
9788074491955,4.34,18396708,Hardcover,160,2013,25,3,8274.0,1,4.13
9788087060575,4.28,12962397,Paperback,64,2012,38,4,101.0,0,4.3999999999999995
9788126450404,3.0,26178990,Paperback,68,2014,1,1,1.0,0,3.86
9788126452897,3.41,25179606,Paperback,222,2015,29,3,32.0,0,3.87
9788131002520,3.5,20641168,Paperback,94,2013,2,1,0.0,0,3.8
9788184003772,3.57,21460833,Paperback,260,2014,7,3,7.0,0,3.8
9788186685266,4.14,14686824,Paperback,62,2012,34,5,192.0,0,4.14
9788189359751,4.11,17853012,Paperback,157,2011,12,2,13.0,0,4.11
9788189912628,3.55,10821580,Paperback,104,2010,31,3,60.0,0,3.44
9788193201138,4.8,30491774,Paperback,161,2016,4,2,1.0,0,4.8
9788249510573,3.82,16116832,Hardcover,579,2012,185,16,234.0,0,3.64
9788252194630,4.11,35900195,Hardcover,94,2017,57,10,77.0,0,3.9
9788252581843,4.23,17880666,Hardcover,484,2013,7,2,513.0,1,3.83
9788281770515,3.97,32712532,ebook,127,2016,5,1,860.0,0,3.96
9788311122215,3.96,16142721,Paperback,480,2012,5,1,169.0,0,3.91
9788374800082,2.53,9211201,Paperback,256,2006,9,1,93.0,0,3.25
9788375105896,3.91,10873309,Paperback,420,2011,37,5,47072.0,1,3.9466666666666668
9788375745375,3.94,13409944,Paperback,366,2011,9,2,160.0,1,3.78
9788377397671,4.1,18751878,Hardcover,192,2013,11,1,2260.0,1,3.81
9788377583197,3.98,19018991,Hardcover,479,2013,16,3,1034.0,0,3.815
9788408119951,2.78,18826938,Hardcover,315,2013,62,12,19.0,0,2.82
9788408126737,2.62,22107665,Paperback,272,2014,24,5,24.0,0,3.21
9788408169451,4.25,34505172,Hardcover,448,2017,624,120,519.0,1,4.14
9788414001738,4.5,28179904,Hardcover,40,2015,2,1,0.0,0,4.235
9788415579328,3.9,20657806,Paperback,312,2014,141,36,1737.0,1,3.97
9788415643562,3.0,17902869,Paperback,417,2013,10,3,3.0,0,3.09
9788415863496,4.1,25199126,Paperback,269,2013,7,3,526.0,0,3.96
9788415880851,3.58,20935482,Paperback,378,2014,194,61,94.0,0,4.115
9788416035410,4.39,30115752,Paperback,544,2016,15,5,233.0,0,3.97
9788416354146,4.02,29797413,Paperback,296,2016,264,47,257.0,0,3.93
9788416384242,3.44,25865850,Paperback,336,2015,48,16,78.0,1,3.65
9788416588190,4.15,33786032,Paperback,208,2017,38,8,379.0,0,4.14
9788420633633,4.14,413275,Paperback,520,1998,173,14,68208.0,1,4.225
9788420636627,4.01,1497272,Paperback,160,1989,53,7,24721.0,0,3.99
9788423696505,3.93,8544293,Mass Market Paperback,252,2010,531,79,551.0,0,3.74
9788424636258,4.0,16194277,Paperback,236,2012,1,1,8.0,1,3.7
9788425420894,4.29,23528063,Paperback,254,1999,5,1,6.0,0,4.215
9788426411884,3.89,7074785,Paperback,585,1989,78,10,39411.0,0,4.09
9788427913431,3.96,1637157,Paperback,320,2006,5,1,3824.0,0,4.015
9788432216909,3.61,480847,Paperback,238,2006,124,8,108.0,0,3.94
9788440622709,3.89,11523,Hardcover,960,1992,56,8,13059.0,0,4.05
9788444147796,3.79,14689386,Paperback,614,2012,56,9,1259.0,1,3.6849999999999996
9788460859666,5.0,32467735,Paperback,140,2016,1,1,0.0,0,5.0
9788466313230,3.78,53927,Paperback,592,2004,1645,82,1803.0,0,3.95
9788466322652,3.77,7890801,Mass Market Paperback,287,2009,90,11,721.0,0,3.99
9788466635783,2.0,27853970,Hardcover,173,2009,1,1,,0,3.72
9788466637763,3.76,5393040,Paperback,412,2008,41,7,5143.0,0,3.99
9788467476675,4.57,15735765,Paperback,440,2010,37,3,107.0,1,4.4
9788467548174,4.1,10788734,Paperback,384,2011,50,10,68.0,0,4.0
9788467919479,4.11,29542068,Rustica,144,2015,4,1,164.0,1,3.885
9788469588734,2.5,21859405,Paperback,392,2013,4,1,3.0,0,3.78
9788472222700,3.0,24502018,Paperback,172,1974,1,1,0.0,0,2.5
9788475226071,3.62,29242743,Paperback,148,2006,4,1,16.0,0,4.1
9788478641840,4.1,604939,Paperback,16,2002,22,3,4801.0,0,4.026666666666666
9788483103937,3.37,2247879,Paperback,312,2007,21,1,942.0,0,3.83
9788483466308,3.7,3978726,Paperback,306,2008,108,9,356.0,0,3.76
9788483651667,4.12,8971481,Hardcover,600,2010,265,22,18083.0,1,4.3
9788484494928,3.59,12231354,Hardcover,56,2004,6,3,2.0,1,3.645
9788488885944,4.5,28191006,Paperback,160,2009,2,1,3.0,0,4.5
9788490194058,3.35,18872935,ebook,320,2014,28,4,548.0,0,3.92
9788490437766,4.05,33864575,Paperback,416,2017,41,18,1329.0,1,3.83
9788490566367,4.29,28420621,Hardcover,694,2015,36,11,19783.0,1,3.8600000000000003
9788493667894,3.07,15806512,Paperback,114,2013,43,9,113.0,1,3.675
9788493808853,4.53,10164910,Paperback,452,2010,151,12,104.0,1,4.44
9788493889036,3.5,35235506,Paperback,205,2011,1,1,4.0,0,3.51
9788494030192,4.15,18071443,Paperback,552,2013,15,4,3541.0,0,3.81
9788494113956,4.5,25319871,ebook,177,2015,2,1,3.0,0,4.5
9788494129773,3.11,26167954,Paperback,168,2015,9,2,2.0,0,3.795
9788494528248,4.05,30297996,Paperback,352,2016,30,9,533.0,1,3.94
9788496544666,4.01,597646,Hardcover,379,2007,48,6,76765.0,1,4.13
9788496575134,3.91,3865844,Paperback,333,2006,47,7,1579.0,1,3.91
9788496711457,3.88,5592874,Paperback,448,2008,9,1,903.0,1,3.83
9788497870337,3.26,16134548,Paperback,256,2004,18,2,89.0,1,3.31
9788498414042,3.42,20555687,Hardcover,148,2010,16,2,25.0,0,3.67
9788498722734,4.26,12027088,Paperback,410,2011,135,23,33036.0,1,4.21
9788499186573,3.99,18081672,Paperback,236,2013,1141,283,59329.0,0,4.025
9788501103772,3.31,27835315,Paperback,192,2015,13,2,11.0,0,3.31
9788540502215,3.47,16031667,Paperback,224,2012,111,8,662.0,0,3.9166666666666665
9788542604115,4.6,30976771,Paperback,232,2016,5,1,205.0,1,4.315
9788560160716,3.82,15811036,Paperback,202,2011,10,1,352.0,0,3.79
9788565765763,4.05,25796480,Paperback,408,2015,218,16,493.0,0,4.015000000000001
9788574064468,4.11,17188336,Paperback,32,2010,18,3,2.0,1,4.155
9788576573104,3.8,30092017,Paperback,552,2016,10,2,242.0,0,3.88
9788580413687,4.1,24551324,Paperback,224,2015,24,1,107.0,1,4.04
9788580571295,3.64,13419750,Paperback,336,2012,240,18,83580.0,0,3.795
9788581634036,3.86,22668545,Paperback,384,2014,122,10,52.0,0,3.87
9788595080362,4.0,35660829,Hardcover,686,2017,1,1,1.0,0,3.97
9788652110506,3.49,27846124,Paperback,448,2012,17,1,1612.0,0,3.98
9788652122530,4.03,30737190,Paperback,192,2016,10,1,363.0,0,3.865
9788702150216,3.69,34432714,Paperback,334,2014,4,2,17.0,0,3.86
9788771249910,3.33,32572229,Paperback,60,2016,6,2,2.0,0,3.33
9788771373134,3.28,17457044,ebook,294,2013,29,3,77.0,1,3.39
9788776814953,1.0,35110876,ebook,118,2009,1,1,0.0,0,3.13
9788804403838,3.89,10877177,Paperback,560,1995,6,2,79.0,0,3.79
9788804471141,3.92,17304694,Paperback,364,1999,62,6,275.0,0,3.933333333333333
9788804483045,4.15,9734991,Paperback,559,2000,48,5,10678.0,1,4.005
9788804520245,3.88,9634639,Paperback,239,2003,119,15,482.0,1,4.155
9788804551669,3.95,6106812,Paperback,503,2006,345,53,610209.0,0,3.865
9788804621232,3.8,29224847,Paperback,238,2012,10,3,27160.0,1,3.8033333333333332
9788804624783,3.62,21525616,Hardcover,360,2014,14,5,13.0,0,3.64
9788805052233,3.98,25464030,Hardcover,144,1991,58,3,105.0,1,3.96
9788806148478,3.88,3940631,Hardcover,252,1998,86,7,2850.0,0,3.885
9788806172466,3.0,10472422,Paperback,108,2004,6,2,5.0,0,3.56
9788806178987,3.66,23499458,Hardcover,418,2014,8,6,509.0,0,3.79
9788806196318,3.06,9660542,Paperback,228,2008,58,11,245.0,0,3.206666666666667
9788806208615,2.92,17708496,Paperback,240,2013,5,1,5.0,1,3.64
9788807720352,3.26,5875086,Paperback,415,2008,2484,69,602.0,1,3.36
9788809770683,3.66,15764829,Hardcover,432,2012,9,2,934.0,1,3.64
9788809776708,3.46,17410349,Hardcover,320,2013,19,2,745.0,0,3.875
9788817660297,2.0,1432276,Hardcover,280,1993,1,1,4.0,0,3.61
9788820054762,3.73,17904859,Hardcover,267,2013,50,17,3646.0,1,3.77
9788831776530,3.33,5758363,Paperback,236,2001,13,5,329.0,0,3.2399999999999998
9788838930812,4.0,18397119,Paperback,124,2013,4,1,1.0,0,3.32
9788841552155,4.0,10246724,Paperback,96,1998,1,1,0.0,0,4.0
9788842522201,4.5,24227898,Paperback,360,1997,2,1,0.0,0,4.5
9788845411557,3.82,15991466,Hardcover,485,2004,28,3,1353.0,0,4.0
9788845915826,3.65,9652393,Paperback,214,2000,77,7,656.0,0,3.685
9788854112360,2.29,10199105,Paperback,362,2008,3,1,17.0,0,3.67
9788854184039,3.65,26026358,ebook,288,2015,54,15,17205.0,1,3.615
9788856502251,3.71,11307359,Paperback,227,2010,5,1,306.0,1,3.73
9788858407448,3.91,17694526,ebook,30,2013,18,3,25.0,0,3.74
9788858627525,4.02,36217871,ebook,392,2012,1,1,1122.0,1,4.11
9788862221849,5.0,19018155,Paperback,608,2012,6,1,2.0,0,4.52
9788865942550,3.86,18691658,Paperback,126,2013,13,4,907.0,0,3.86
9788866216094,3.94,15988812,Paperback,492,2012,37,5,29863.0,1,3.785
9788868550066,4.18,18049724,ebook,732,2013,15,1,10.0,0,4.0
9788869654558,4.45,19048686,Hardcover,206,2013,99,16,32.0,0,3.89
9788875078799,3.67,13284533,Paperback,162,2008,3,1,3.0,0,3.33
9788875786960,3.92,35630100,Paperback,153,2017,12,4,5.0,0,3.86
9788876411427,3.95,24581413,Paperback,156,1992,2,1,912.0,0,3.84
9788878191907,4.12,9725364,Mass Market Paperback,446,1990,59,3,1305.0,1,3.8499999999999996
9788881585403,4.62,896335,Paperback,87,2005,8,2,12.0,0,3.87
9788882463953,3.87,9646737,Paperback,140,2001,107,7,2412.0,0,3.85
9788885917064,3.86,9851341,Paperback,406,1988,3,1,23.0,1,3.4
9788887433203,3.94,9699806,Paperback,159,2006,14,3,8.0,0,3.51
9788895916323,3.57,17344959,Paperback,144,2011,7,2,1.0,1,3.47
9788896350553,4.0,30413817,Paperback,176,2016,6,4,1.0,0,3.57
9788925266039,4.53,12490514,Paperback,192,2010,402,11,39.0,1,4.4
9788966292073,3.25,18778506,Paperback,48,2014,4,2,0.0,0,3.71
9789000304448,4.16,13515571,Paperback,382,2011,33,2,482.0,0,3.7750000000000004
9789021808512,3.3,17618821,Paperback,322,2013,54,14,32.0,1,3.54
9789021854533,3.79,15781387,ebook,336,2010,10,5,6193.0,0,3.75
9789022326879,3.93,13044022,Paperback,384,2011,308,16,198.0,0,3.64
9789022558942,3.87,12804482,Paperback,320,2011,7,2,5035.0,1,3.81
9789023469865,4.1,15754580,ebook,284,2011,10,3,17777.0,0,3.6950000000000003
9789023499954,4.41,33811531,Paperback,400,2017,56,12,104329.0,0,3.9699999999999998
9789024670673,4.0,15840274,Hardcover,367,1988,2,1,0.0,0,3.78
9789026947896,3.86,15844223,Hardcover,174,1980,10,2,2577.0,0,3.8766666666666665
9789029056717,3.52,3311384,Paperback,253,1998,11,1,33.0,1,3.87
9789035125629,4.1,3791233,Paperback,302,2003,37,3,2300.0,0,4.11
9789041709875,3.18,25607492,Paperback,223,2014,4,1,82.0,0,3.29
9789044325515,3.96,13563705,Paperback,303,2010,31,7,669.0,0,3.685
9789045024295,3.11,18798956,Paperback,320,2013,17,3,78.0,0,3.83
9789047507055,3.88,8611118,Hardcover,395,2008,76,6,2253.0,1,3.9349999999999996
9789048806638,3.38,11228881,Paperback,271,2010,23,2,14.0,0,3.46
9789052263793,3.31,587654,Hardcover,156,1997,431,18,152.0,0,3.75
9789052268637,3.35,2858786,Paperback,110,2000,61,8,52.0,0,3.75
9789057593024,3.3,7717580,Paperback,315,1998,27,1,7.0,0,3.19
9789058268594,3.5,20434223,Paperback,186,2012,6,2,0.0,0,3.5
9789068220810,3.82,22728983,Hardcover,127,1993,5,1,3430.0,1,4.085
9789078905769,4.29,21526944,Paperback,234,2014,7,5,2.0,0,4.29
9789082133615,4.0,24966851,Paperback,226,2014,19,5,62.0,0,4.0
9789100104160,3.7,25981778,Hardcover,384,2004,2,1,92.0,1,3.72
9789100146221,4.03,31145670,Hardcover,419,2015,8,1,790.0,0,3.97
9789127026742,3.82,25504482,Hardcover,308,2007,2,1,5074.0,0,3.82
9789127051195,4.0,17258089,Paperback,464,1992,3,1,2777.0,1,3.91
9789129688993,3.06,23220810,Hardcover,307,2014,17,2,7.0,0,3.31
9789137137506,3.59,22911340,Hardcover,297,2014,173,12,110.0,1,3.53
9789137141381,3.98,24392583,Hardcover,266,2015,71,14,1577.0,0,3.91
9789151819761,3.88,24893083,Paperback,197,1986,4,1,1249.0,0,3.795
9789163894619,4.14,35692283,Hardcover,93,2017,7,4,1.0,0,3.49
9789170378287,3.63,25473060,Paperback,215,2015,132,11,17.0,0,3.73
9789170379048,4.22,30305863,Hardcover,314,2016,9,3,2.0,0,3.81
9789173519106,3.58,23203156,Hardcover,224,2013,4,1,8294.0,0,3.66
9789174587760,4.08,7494434,Paperback,217,1986,19,2,27135.0,1,4.125
9789175033990,3.32,25353799,Paperback,192,2015,3,1,20.0,0,4.17
9789175034256,3.67,28424868,Paperback,575,2015,3,1,18.0,0,3.66
9789176438916,3.18,13241021,Paperback,296,2002,31,2,650.0,0,3.7199999999999998
9789176992081,5.0,31194894,Paperback,260,2016,2,1,0.0,0,5.0
9789186587833,4.36,9970464,Paperback,585,2010,108,16,835188.0,0,4.215
9789187785191,4.5,28374048,Hardcover,167,2015,2,1,0.0,0,3.9766666666666666
9789198039337,4.15,20592087,Paperback,167,2013,28,2,188.0,0,4.03
9789198186468,4.33,33548035,Paperback,444,2016,3,3,3.0,0,4.15
9789352013692,4.12,26879866,Paperback,224,2015,8,3,14.0,0,4.12
9789381836026,3.75,15708593,Paperback,277,2012,8,3,12.0,0,3.75
9789382536840,3.71,26323346,Paperback,238,2015,31,3,203.0,0,3.71
9789401605953,3.4,33379505,Paperback,264,2016,4,2,299.0,0,3.75
9789402726305,4.07,36169586,Paperback,320,2017,7,1,1411.0,0,4.08
9789461538413,4.0,30108211,Paperback,272,2015,1,1,0.0,0,4.0
9789506442644,4.11,17371742,Paperback,384,2012,42,9,467.0,1,4.08
9789507223600,5.0,16099475,Paperback,192,2009,1,1,1.0,0,4.51
9789510325582,3.7,13041815,Audio CD,8,2007,3,1,49.0,1,3.7199999999999998
9789510395004,4.11,20887867,Hardcover,260,2013,15,2,455.0,1,3.65
9789510395356,3.99,17725226,Hardcover,300,2013,47,11,68.0,1,4.27
9789510400326,3.8,25280254,Paperback,300,2015,17,7,123839.0,0,4.05
9789511254836,3.86,15996327,Paperback,282,2011,14,4,1063.0,1,3.685
9789511307648,4.31,34455776,Hardcover,752,2017,16,4,2332.0,1,4.16
9789511311386,3.83,7604148,Hardcover,464,2001,1,1,6401.0,1,3.745
9789513023676,3.27,4733011,Hardcover,359,1972,117,4,13.0,0,3.44
9789513152437,3.69,18757215,Hardcover,160,2010,10,1,0.0,0,3.45
9789515785756,3.82,11663685,Hardcover,449,1998,38,2,2478.0,0,3.76
9789522303301,3.35,26803374,Hardcover,383,2015,4,3,27.0,0,3.7
9789522335326,3.47,15261691,Paperback,192,2012,2,1,74.0,1,4.205
9789522911322,2.43,25234357,Hardcover,249,2015,7,3,1.0,0,2.93
9789524719650,3.98,10561315,Paperback,235,2007,129,10,26031.0,0,3.8150000000000004
9789525724486,3.68,16705181,Hardcover,200,2012,44,3,9.0,0,3.7750000000000004
9789526837017,4.0,28376634,Hardcover,80,2015,2,1,0.0,0,3.875
9789532203486,3.74,13599270,Paperback,383,2006,11,1,2817.0,0,3.76
9789532860863,3.8,17186560,Paperback,196,2012,71,6,45760.0,0,3.9400000000000004
9789533031804,3.24,12288623,Paperback,282,2010,6,1,924.0,0,3.1220000000000003
9789542717980,4.28,31459698,Paperback,304,2016,3,2,83.0,1,4.05
9789584672766,4.0,29510190,Paperback,71,2015,1,1,0.0,0,4.0
9789588948546,4.21,32949189,Paperback,1240,2016,8,2,35841.0,1,3.98
9789600355185,1.67,18159977,Paperback,160,2012,12,2,7.0,0,3.9299999999999997
9789600355642,3.73,18134374,Paperback,160,2013,30,1,223513.0,0,3.785
9789602192412,3.83,12819666,Paperback,685,2011,50,10,393.0,0,3.86
9789602361344,3.87,11248487,Paperback,33,1991,43,1,8.0,1,4.325
9789603250425,4.17,4487314,Paperback,51,2008,171,7,65.0,0,4.363333333333333
9789603350590,3.81,17562598,Paperback,93,2006,14,2,1071.0,0,4.15
9789603645320,3.97,17412564,Paperback,547,2012,93,16,27511.0,0,3.83
9789603976318,3.93,20698795,Paperback,421,2003,29,2,9.0,0,3.995
9789606009945,3.67,18296850,Paperback,543,1999,35,1,176.0,0,3.695
9789607131676,3.5,17209824,Paperback,78,1998,2,1,,0,3.875
9789612424268,4.38,13403873,Paperback,261,2011,161,13,29.0,0,4.0
9789636898489,3.7,22598965,Paperback,416,2014,4,2,176869.0,1,3.81
9789643625269,3.8,22396523,Paperback,185,2009,5,1,7.0,0,3.8
9789643697525,4.24,17410000,Paperback,760,2012,11,5,2188.0,1,3.98
9789644481345,3.98,3698133,Paperback,342,2010,588,41,118982.0,0,3.885
9789644870989,4.21,6677464,Hardcover,742,2008,65,16,108.0,0,3.9699999999999998
9789645668998,4.44,26442758,Paperback,588,2013,1,1,1134.0,1,4.235
9789646900790,3.58,9548051,Paperback,40,2008,65,10,47.0,0,3.7
9789647002578,4.02,17306003,Paperback,158,2012,317,25,621.0,1,3.99
9789660356191,3.56,18073318,Hardcover,381,2011,11,2,25370.0,1,3.99
9789671393338,3.56,29450759,Paperback,184,2016,16,7,13.0,0,3.56
9789678603980,4.31,15997804,Paperback,352,2012,88,9,78.0,0,4.3
9789681658618,3.75,4777141,Paperback,64,1999,2,1,0.0,0,3.88
9789702406549,3.67,3080804,Paperback,163,2004,9,1,7.0,0,3.78
9789706331922,3.93,10173884,Paperback,109,2008,8,1,97.0,0,4.17
9789707701960,3.4,87258,Paperback,280,2005,6,1,347.0,0,3.7
9789710545234,4.07,13599966,Mass Market Paperback,231,2012,1459,113,1830.0,0,3.97
9789715065689,3.67,10289880,Paperback,229,2010,50,7,108.0,0,3.92
9789722510493,3.57,6030127,Capa Mole,324,1998,16,2,350.0,0,3.82
9789722521727,3.85,9235540,Paperback,413,2010,38,5,1896.0,0,3.745
9789723829877,3.55,34843817,Paperback,248,2017,8,2,10.0,0,3.95
9789724116082,3.73,10987211,Paperback,128,1998,126,3,1924.0,0,3.7933333333333334
9789734622023,3.6,30310869,Paperback,192,2011,8,2,111.0,0,3.88
9789735013783,4.33,2401056,13x20 cm,412,2006,256,9,270.0,0,3.89
9789735042134,3.6,22028242,Paperback,240,2014,8,2,599.0,0,3.6199999999999997
9789735046781,3.55,23599211,Paperback,260,2014,22,2,9.0,0,3.55
9789737072573,4.04,6442403,Paperback,320,2009,86,6,77.0,0,4.04
9789750521812,3.92,35051322,Paperback,138,2017,12,1,13.0,0,3.92
9789750733086,3.82,32682174,Paperback,112,2016,26,5,271.0,1,3.85
9789753421225,4.1,8030868,Paperback,88,2015,103,7,79.0,0,4.03
9789753552660,2.89,13616730,Paperback,160,2008,9,2,5.0,0,3.915
9789754583953,3.94,7742154,Paperback,233,2004,22,1,29474.0,0,3.95
9789754730449,5.0,20891286,Paperback,135,2007,2,1,5.0,0,4.0600000000000005
9789755398082,3.82,24319056,Paperback,80,2014,31,3,112.0,0,3.915
9789755703664,3.98,10362827,Paperback,125,2008,42,4,24.0,0,4.15
9789755706658,4.13,21415379,Paperback,81,2014,86,17,674.0,0,3.925
9789755842066,3.79,25111971,Hardcover,77,2017,6,2,141828.0,0,4.105
9789759915315,3.64,3299614,Paperback,307,2007,1372,42,882.0,0,3.7800000000000002
9789774487781,2.5,21844157,Paperback,276,2014,10,3,25.0,0,3.67
9789774796104,3.83,16686622,Paperback,189,2010,7,1,102.0,0,3.81
9789776337022,3.02,6688682,Paperback,90,2009,40,7,50.0,0,3.08
9789777184960,3.96,18739945,Paperback,200,2013,68,18,2437.0,0,3.8049999999999997
9789790244931,4.1,13321847,Paperback,217,2011,32,9,456.0,1,3.865
9789790652293,2.4,24737393,Paperback,100,2014,5,1,1.0,0,2.73
9789791102070,3.7,12146861,Paperback,292,2007,10,3,29.0,0,3.68
9789791411752,2.0,13076458,Paperback,32,2009,1,1,4.0,0,3.35
9789792066918,4.0,8064626,Paperback,190,2005,12,1,17.0,1,4.27
9789792263879,3.96,10074317,Paperback,104,2010,4,1,49.0,0,3.98
9789792292633,3.91,18943271,Paperback,288,2013,75,18,103.0,1,3.7350000000000003
9789792718423,4.3,12942741,Paperback,31,2008,1,1,47.0,0,4.03
9789792736366,4.12,8070963,Paperback,186,2008,8,1,4.0,0,4.27
9789793330013,3.77,1974880,Paperback,405,2006,145,40,524.0,0,3.796666666666667
9789794071960,4.25,6939890,Paperback,424,1989,4,2,14.0,0,4.25
9789797803698,3.3,6943559,Paperback,257,2009,325,58,214.0,0,3.59
9789797807214,4.27,22544789,Paperback,278,2014,4568,986,3655.0,0,3.75
9789802573585,4.57,23150538,Paperback,96,2014,7,2,10.0,0,4.405
9789810840174,3.75,13149467,Paperback,128,2009,72,5,35.0,1,3.9
9789812349538,4.2,2774862,Paperback,378,2002,5,1,2.0,0,3.88
9789813065185,4.09,13419480,Paperback,43,1998,55,4,35.0,0,3.9
9789833892082,3.89,7155221,Paperback,320,2008,9,3,19.0,0,3.21
9789849150114,4.33,24714773,Hardcover,95,2015,6,1,6.0,0,4.33
9789871556786,4.29,18171533,Paperback,504,2012,14,2,16.0,0,4.34
9789872457938,3.94,11534033,Paperback,222,2010,50,5,71.0,1,3.91
9789875745049,3.79,31308836,Paperback,220,2011,2,1,102.0,0,4.08
9789876281522,3.0,14741725,Paperback,175,2012,5,3,0.0,0,3.4
9789896370640,4.14,6318127,Paperback,382,2009,293,33,1901.0,1,4.12
9789896571641,3.8,12585880,Paperback,304,2011,26,4,1351.0,1,3.83
9789896578077,3.94,32192719,Paperback,488,2016,14,5,91.0,1,3.9
9789896721626,4.03,17466519,Hardcover,106,2013,74,9,60.0,1,3.99
