average_rating,format,num_pages,publication_year,ratings_count,text_reviews_count,to_read_count,series_binary,author_average_rating
4.64,Hardcover,40,2002,22,5,14.0,0,4.3
3.4,Paperback,280,1986,5,1,3.0,0,3.82
3.07,Paperback,320,2000,14,4,17.0,1,4.06
4.06,Paperback,248,1998,16,8,9.0,0,4.03
4.47,Paperback,96,2012,10,4,0.0,1,4.28
4.14,Paperback,80,1980,41,3,67.0,0,4.52
3.54,Paperback,176,2003,11,2,62.0,0,3.65
3.75,Hardcover,260,1993,10,2,6.0,0,3.64
4.48,Paperback,416,2010,8,2,13.0,1,4.45
4.05,Paperback,432,1988,17,2,43.0,0,3.78
3.69,Paperback,320,2007,70,18,172.0,0,3.69
4.5,Paperback,150,2004,2,1,0.0,0,4.67
3.76,Paperback,224,1986,46,10,75.0,0,3.87
3.5,Hardcover,502,1996,14,2,15.0,0,3.82
4.18,Hardcover,704,2007,17,1,15.0,0,4.39
4.31,Paperback,609,2012,12,4,9.0,0,4.34
3.6,Paperback,128,2005,5,1,5.0,1,4.03
4.75,Hardcover,188,2007,4,1,2.0,0,4.375
4.0,Paperback,104,1978,2,1,10.0,0,3.91
4.0,Paperback,136,2008,4,2,1.0,0,4.33
4.02,Paperback,140,1992,34,2,15.0,0,4.075
2.58,Paperback,304,2003,9,1,17.0,0,3.54
4.5,Paperback,160,1999,78,3,69.0,0,4.41
4.35,Hardcover,144,1995,11,1,57.0,0,3.99
5.0,Paperback,182,1992,1,1,2.0,0,3.91
3.67,Paperback,102,2008,6,2,23.0,0,3.86
4.08,Paperback,336,2012,6,6,9.0,0,4.29
4.04,other,902,2016,131,31,590.0,1,4.18
4.69,Paperback,174,2013,11,3,267.0,0,4.4
4.25,Hardcover,373,1977,4,1,0.0,0,4.0
4.05,Hardcover,528,1997,21,2,11.0,0,4.29
4.0,Hardcover,661,2004,5,2,4.0,0,3.81
3.92,Paperback,512,2010,13,1,29.0,0,3.8
4.18,Paperback,189,1996,21,2,3.0,0,4.109999999999999
3.0,Paperback,228,2004,2,1,1.0,0,3.82
4.19,Hardcover,240,2016,27,15,319.0,0,4.17
4.63,Paperback,415,2000,18,1,65.0,0,4.2
4.7,Hardcover,160,2006,27,5,12.0,0,4.489999999999999
3.0,Paperback,216,2010,1,1,,0,4.58
3.85,Paperback,370,2004,89,7,87.0,0,4.42
4.05,Paperback,250,2008,22,9,27.0,0,4.0633333333333335
5.0,Paperback,382,2006,1,1,2.0,0,5.0
4.75,Paperback,321,2007,4,2,6.0,0,4.55
4.31,Paperback,86,2009,16,4,1084.0,0,4.31
4.0,Hardcover,87,2014,2,1,10.0,0,4.28
4.01,Paperback,452,2015,23,4,3610.0,1,4.06
4.33,Paperback,250,2012,8,1,47.0,1,3.78
4.0,Paperback,112,2016,6,3,7.0,0,4.053333333333334
4.75,Paperback,289,2011,4,1,3.0,0,4.71
4.67,Paperback,276,2011,9,4,82.0,0,4.67
4.36,Paperback,88,2012,33,6,42.0,0,4.39
3.8,Paperback,215,2010,39,10,95.0,0,4.52
3.5,Paperback,214,2010,47,6,97.0,1,3.55
3.59,Paperback,124,2010,82,13,357.0,0,3.94
3.56,Paperback,216,2011,28,13,120.0,0,3.85
4.36,Paperback,115,2014,11,1,19.0,0,4.2
3.6,Paperback,272,2010,4,3,2.0,0,3.9
3.8,Paperback,210,2011,4,1,0.0,0,4.27
3.22,Paperback,369,2011,124,29,966.0,0,3.66
3.95,other,240,2013,15,2,140.0,1,3.98
5.0,Paperback,266,2011,3,2,22.0,0,4.38
4.38,Paperback,205,2014,11,5,38.0,0,3.87
5.0,ebook,32,2013,1,1,1.0,0,4.37
3.68,Paperback,271,2010,1629,243,3127.0,1,3.81
3.94,Paperback,64,2010,13,5,63.0,1,3.78
4.19,Paperback,242,2012,111,25,67.0,1,3.945
4.33,Paperback,142,2012,7,3,9.0,0,4.33
4.26,Paperback,278,2014,10,3,223.0,1,4.28
4.4,Paperback,326,2013,13,6,36.0,0,4.38
4.29,Paperback,208,2012,24,8,37.0,0,4.33
3.15,Paperback,136,2012,25,11,195.0,0,3.33
4.17,Paperback,344,2012,36,6,52.0,0,4.18
4.17,Paperback,290,2015,6,3,243.0,1,4.0
4.5,Paperback,192,2015,3,3,503.0,0,4.31
4.93,Paperback,354,2012,10,7,14.0,1,4.75
4.0,Paperback,120,2013,1,1,2.0,0,4.066666666666666
4.18,Paperback,278,2013,29,9,312.0,0,4.18
3.74,Paperback,378,2013,23,10,884.0,0,3.88
3.98,ebook,183,2013,2953,384,2501.0,1,4.08
4.03,Paperback,130,2013,98,25,902.0,0,4.03
4.1,Paperback,258,2013,26,10,7.0,0,4.11
4.67,Paperback,286,2013,7,7,14.0,0,4.32
4.45,Paperback,195,2013,407,43,478.0,0,4.49
4.75,Paperback,444,2014,4,4,201.0,0,4.75
4.61,Paperback,38,2014,2,1,11.0,0,4.609999999999999
4.1,Paperback,170,2014,34,11,536.0,0,4.17
3.25,Paperback,140,2014,3,2,118.0,0,3.25
3.72,Paperback,207,2013,1,1,441.0,1,4.03
4.4,ebook,250,2015,538,51,130.0,1,4.3
4.09,Paperback,281,2014,64,7,110.0,1,3.93
4.2,Paperback,250,2014,10,2,11.0,0,3.78
4.67,Paperback,384,2017,14,13,15.0,0,3.96
4.44,Paperback,32,2017,9,4,101.0,0,4.44
3.5,Paperback,236,2016,2,2,2.0,0,3.73
5.0,Paperback,376,2015,3,1,1.0,0,5.0
4.78,ebook,490,2015,7,3,35.0,0,4.82
4.52,Paperback,339,2016,54,32,649.0,1,4.21
3.68,ebook,125,2016,21,20,14.0,1,3.43
4.26,Paperback,82,2016,23,19,361.0,0,3.85
3.83,other,266,2016,28,18,301.0,0,3.89
4.54,Paperback,256,2016,6,3,21.0,0,4.52
3.89,ebook,301,2009,11,5,1828.0,0,3.94
3.3,ebook,192,2011,3,1,187.0,0,3.3
3.87,ebook,288,2007,15,1,3916.0,1,3.84
3.58,ebook,208,2013,2,1,1044.0,0,4.0
3.67,ebook,416,2015,14,4,11141.0,0,3.67
5.0,Hardcover,297,2014,3,1,9.0,0,5.0
3.4,other,672,2011,3,1,41.0,0,3.3499999999999996
4.04,Paperback,528,2014,13,3,19.0,0,4.04
3.83,Paperback,352,2011,17,4,11123.0,0,3.81
4.27,Hardcover,320,2014,96,17,543.0,0,3.96
3.87,Hardcover,320,2013,35,10,724.0,0,3.83
3.7,Hardcover,304,2013,11,3,47.0,1,3.59
4.08,Paperback,336,2013,58,1,321.0,1,3.95
3.66,Hardcover,352,2017,84,15,552.0,1,3.6
3.9,Hardcover,320,2015,38,11,453.0,0,3.76
3.6,Hardcover,224,2018,5,2,191.0,0,3.95
4.33,Paperback,308,2011,3,2,167.0,0,3.6
4.21,ebook,319,2014,1,1,659.0,0,4.16
3.81,Paperback,290,2016,3,2,125.0,0,4.21
4.34,ebook,67,2008,32,5,12.0,0,4.0600000000000005
4.24,Paperback,313,2012,25,11,660.0,1,4.0
4.17,Paperback,375,2013,1,1,5.0,0,4.17
3.3,ebook,35,2013,10,3,16.0,1,3.86
3.3,Paperback,136,2017,160,13,68.0,1,3.91
4.2,Paperback,344,2013,5,3,7.0,0,3.81
3.39,ebook,222,2014,19,8,54.0,0,3.58
4.5,ebook,48,2014,3,3,13.0,1,3.76
2.6,ebook,22,2014,2,1,18.0,0,3.15
3.76,ebook,48,2014,14,8,19.0,1,4.25
4.0,Paperback,322,2014,1,1,1.0,0,3.0
5.0,ebook,44,2015,1,1,1.0,0,4.88
3.72,Paperback,128,2016,16,1,19.0,1,4.19
5.0,Hardcover,144,2015,1,1,,0,5.0
4.0,Paperback,175,2016,1,1,2.0,0,4.0
3.97,Paperback,640,2009,32,7,28.0,0,3.83
3.93,Paperback,288,2003,30,6,19.0,0,3.915
3.4,Paperback,352,2003,2114,123,644.0,0,3.58
3.24,Paperback,288,2004,320,42,566.0,0,3.24
3.72,Paperback,304,2004,123,11,143.0,0,3.69
3.61,Hardcover,320,2011,76,16,823.0,0,3.98
3.63,Hardcover,240,2010,954,146,1326.0,0,3.74
3.97,Paperback,256,2005,156,22,130.0,0,4.29
3.69,Hardcover,392,2002,8,3,77.0,0,3.64
3.6,Paperback,200,2007,52,9,35.0,1,3.855
4.76,Hardcover,224,2007,31,3,3.0,1,4.098571428571428
4.06,Hardcover,160,2012,7842,408,3.0,1,3.9579999999999997
3.71,Paperback,192,2013,3098,239,1629.0,1,3.838
3.32,Paperback,208,2015,14,4,60.0,1,3.695
4.65,Hardcover,256,2015,145,18,51.0,1,4.044
3.67,Paperback,368,2016,74,11,22.0,1,3.97
4.04,Hardcover,304,2010,360,42,319.0,0,3.5
4.5,other,256,2009,128,9,37.0,0,4.3100000000000005
3.22,Paperback,236,2007,263,59,213.0,0,3.24
4.08,ebook,656,2009,13,3,1128.0,1,4.14
3.78,ebook,291,2014,24,11,24189.0,1,3.75
4.15,Hardcover,160,2005,3641,68,2118.0,0,4.085
1.0,Paperback,160,2006,1,1,2.0,0,4.08
3.94,Paperback,272,2012,7,1,1502.0,0,3.885
3.61,Hardcover,400,2014,30,2,497.0,0,3.86
2.5,Paperback,48,2002,4,2,13.0,1,3.39
3.87,Paperback,512,2006,13,1,66.0,0,3.81
2.71,Paperback,253,2005,7,1,11.0,0,3.54
4.17,Paperback,62,2002,6664,102,42.0,1,4.033333333333334
3.98,other,7,2009,3,1,5882.0,0,3.8966666666666665
3.88,Paperback,421,2014,3163,548,2546.0,1,4.05
4.12,Paperback,300,2014,565,191,59347.0,0,4.09
3.61,Paperback,48,2007,10,2,152.0,0,3.89
3.72,Paperback,268,2007,214,29,1265.0,1,3.75
3.89,Paperback,112,2007,8,2,19.0,0,4.13
3.83,Paperback,84,2007,2,1,2.0,0,3.38
3.61,Paperback,66,2006,256,21,45.0,1,3.8
3.7,Paperback,171,2009,107,8,226.0,1,3.74
4.22,Paperback,368,2017,27,13,2413.0,0,3.96
3.78,other,11,2007,1,1,18490.0,1,3.7750000000000004
4.06,Paperback,192,2014,63,1,8.0,1,4.12
3.36,Paperback,357,2016,61,17,1486.0,0,3.98
3.8,Paperback,467,2011,16,3,3321.0,0,3.83
4.62,Paperback,832,2010,88,8,8408.0,1,4.44
4.15,Paperback,305,2013,23,3,199.0,1,3.96
4.74,Paperback,3422,2014,503,13,720.0,1,4.44
4.12,Paperback,304,2017,40,6,2047.0,0,4.17
4.25,Hardcover,623,2011,4,3,1103.0,1,4.14
4.03,Paperback,711,2013,1,1,288.0,0,4.12
3.39,Hardcover,490,2014,0,1,572.0,1,3.56
4.0,other,236,2005,2,1,6.0,0,4.25
4.69,Paperback,1396,2005,12,3,1699.0,0,4.15
4.15,Paperback,432,2012,842,125,873.0,0,4.03
4.32,Paperback,367,2016,34,26,428.0,1,4.01
4.23,Hardcover,288,2015,54,10,44.0,0,4.12
4.15,Paperback,272,2014,12,4,33.0,0,4.23
3.89,Paperback,521,2008,48,7,1040.0,1,3.8
3.82,other,274,2005,9,1,420.0,1,3.91
3.91,Paperback,24,2007,56,9,21.0,0,4.09
3.78,Hardcover,112,2008,18,7,17.0,0,3.72
3.49,Paperback,352,2008,33,3,2154.0,0,3.66
3.48,Hardcover,32,2007,4,1,8.0,0,3.6399999999999997
3.52,Hardcover,192,2013,66,15,32.0,0,3.76
4.1,ebook,0,2010,10,5,23.0,0,3.74
3.73,ebook,82,2010,67,11,167.0,0,3.94
3.33,Paperback,352,2008,44,1,258.0,0,3.935
4.51,Paperback,184,2005,1115,14,189.0,1,4.27
4.5,Paperback,208,2006,15608,108,3658.0,1,4.42
3.89,Paperback,208,2006,19,1,11.0,1,3.71
3.94,Paperback,208,2007,278,4,46.0,1,3.91
4.34,Paperback,192,2007,1191,12,288.0,1,4.11
4.07,Paperback,200,2007,240,2,74.0,1,3.97
4.57,Paperback,192,2008,5319,95,230.0,1,4.55
4.24,Paperback,192,2010,1687,31,369.0,1,4.16
4.49,Paperback,192,2011,351,27,807.0,1,4.35
4.28,Paperback,208,2014,65,4,10.0,1,4.27
4.45,Paperback,183,2014,467,27,222.0,1,4.36
4.3,Paperback,208,2016,20,1,12.0,0,4.25
3.5,Hardcover,400,2013,1851,357,2884.0,1,3.65
3.94,other,12,2008,26,5,260.0,0,3.935
3.85,other,16,2008,18,5,87.0,0,4.1
4.13,other,325,2010,38363,1251,9600.0,1,4.075
4.24,Hardcover,32,2012,7,2,41.0,1,4.21
3.94,Hardcover,24,2014,23,6,8.0,1,3.92
3.69,Paperback,240,2014,69,41,18.0,1,3.91
4.07,ebook,368,2008,8,2,1137.0,1,4.02
4.01,ebook,384,2008,2,1,1017.0,0,4.02
3.88,ebook,215,2009,6,1,333.0,1,4.08
1.67,ebook,0,2009,5,1,13.0,0,3.51
3.41,ebook,256,2010,36,5,692.0,0,3.66
4.13,other,0,2010,5,1,431.0,1,3.94
3.83,other,0,2011,15,3,1710.0,1,3.83
4.02,other,15,2013,46,11,1181.0,1,4.01
3.66,Paperback,192,2010,50,2,31.0,1,4.38
3.4,Paperback,32,2010,14,2,2.0,1,3.74
3.3,ebook,176,2010,6,3,364.0,0,3.83
3.47,ebook,288,2011,13,4,263.0,0,3.5549999999999997
3.42,ebook,400,2010,11,5,2159.0,1,3.63
4.03,ebook,320,2010,13,2,6265.0,0,3.91
3.63,ebook,336,2012,20,12,1954.0,1,3.72
3.36,ebook,96,1991,2,1,9742.0,0,3.63
3.85,ebook,240,2001,10,1,408.0,1,3.88
3.78,ebook,304,2009,5,1,588.0,1,3.84
3.83,ebook,336,2003,6,1,1310.0,0,3.9
3.53,ebook,288,2011,9,3,38.0,0,3.82
3.75,Hardcover,24,2013,4,2,6.0,0,4.033333333333334
3.98,Hardcover,356,2013,93,13,2456.0,0,3.97
3.9,ebook,224,2006,41,3,2652.0,0,3.99
3.0,Hardcover,740,2008,2,1,2.0,0,3.04
4.22,Paperback,480,2013,183,32,2690.0,0,4.17
3.71,other,276,2008,219,24,40986.0,0,3.69
3.05,ebook,256,2010,7,6,80.0,0,3.88
3.77,ebook,288,2011,52,13,141.0,1,3.86
4.04,Paperback,624,2010,363,35,2355.0,1,4.15
3.83,ebook,304,2012,4,3,1074.0,0,3.8899999999999997
4.0,Paperback,128,2015,27,3,7.0,0,4.0
4.5,Paperback,144,2016,4,1,3.0,0,4.5
3.31,Paperback,208,2013,4,2,5.0,0,3.28
4.26,ebook,240,2010,521,56,705.0,0,4.21
4.16,other,18,2012,62,24,135.0,1,4.025
3.82,Paperback,400,2012,68,14,1013.0,0,3.79
3.82,ebook,304,2014,77,19,81.0,1,3.665
3.21,Hardcover,304,2013,545,140,173.0,0,3.45
3.89,ebook,336,2014,3,1,612.0,0,4.03
4.13,Paperback,128,2010,13,2,138.0,0,3.97
3.97,Paperback,261,2011,38,8,9969.0,0,3.96
4.14,Paperback,439,2014,83,17,452.0,1,4.04
3.76,Paperback,512,2012,34,6,3282.0,1,4.0
3.81,Paperback,392,2013,92,17,85.0,0,3.99
3.86,Paperback,232,2015,71,22,4854.0,1,3.96
3.84,Hardcover,278,2012,326,37,129.0,0,3.94
3.64,Paperback,185,2009,1,1,14.0,0,2.33
3.53,ebook,142,2014,1,1,11.0,0,3.08
3.51,Paperback,416,2016,38,7,60.0,0,3.48
3.3,ebook,248,2013,2,2,106.0,0,3.4
3.82,other,12,1998,4,1,8717.0,1,3.956666666666667
4.29,Paperback,576,2012,3,1,35.0,0,4.2
3.76,Paperback,260,2010,2,1,171.0,1,3.95
4.01,Paperback,341,2011,1633,301,4315.0,0,3.96
3.77,ebook,400,2011,19,9,2127.0,1,4.07
3.87,Paperback,544,2012,1253,143,1208.0,1,4.03
3.65,Paperback,352,2013,47,1,91.0,1,3.815
3.78,ebook,352,2013,42,8,835.0,1,3.78
3.73,Hardcover,432,2013,115,16,246940.0,0,4.015
3.65,Paperback,400,2013,1010,136,3555.0,0,3.65
3.87,Hardcover,224,2012,301,37,169.0,0,3.915
3.61,other,22,2015,49,14,10.0,1,4.1
4.5,Paperback,196,2013,6,1,72.0,0,4.5
4.56,Paperback,220,2014,8,1,263.0,0,4.56
4.25,other,13,2011,11,3,6032.0,1,4.1
3.68,ebook,200,2010,3,3,8.0,0,3.625
3.75,ebook,332,2011,30,8,1434.0,1,3.82
4.18,Paperback,114,2011,6,1,71.0,1,4.04
3.8,Paperback,170,2010,62,4,123814.0,0,4.1
3.91,Paperback,174,2010,16,4,85.0,0,3.72
4.29,Hardcover,288,2013,14,6,241.0,0,4.29
3.97,ebook,224,2013,5,2,803.0,0,3.97
4.03,ebook,76,2012,966,75,1711.0,1,4.24
3.93,other,191,2014,122,17,7010.0,1,3.97
3.81,Paperback,352,2015,192,30,884.0,1,3.97
4.07,ebook,204,2013,59,17,864.0,1,3.9
4.25,Paperback,100,2011,4,2,3.0,0,4.25
3.64,Paperback,264,2013,11,8,228.0,0,4.03
4.5,Paperback,198,2011,2,2,4.0,0,4.57
3.98,ebook,126,2011,1,1,527.0,1,3.77
3.46,ebook,127,2012,7,2,36.0,1,3.59
3.97,ebook,323,2016,98,47,214.0,1,3.94
4.17,Paperback,184,2014,3,1,5.0,0,4.22
4.0,ebook,160,2017,64,42,126.0,1,3.65
4.0,Paperback,296,2013,2,1,170.0,0,4.0
4.15,ebook,384,2013,15,2,538.0,1,4.04
3.76,ebook,384,2014,16,3,11682.0,1,3.94
3.6,ebook,192,2015,1,1,512.0,1,3.82
4.7,Paperback,200,2014,27,9,50.0,0,3.55
3.3,Paperback,432,2011,1,1,111.0,0,3.3
3.54,Paperback,222,2011,31,17,408.0,0,3.86
3.77,Paperback,84,2011,17,8,11.0,0,3.855
4.5,Paperback,128,2015,2,1,,1,4.5
3.68,ebook,256,2011,18,9,34.0,0,3.37
3.5,Paperback,256,2011,93,48,656.0,0,4.07
3.89,Paperback,368,2012,5,2,228.0,0,3.95
4.0,Hardcover,192,2013,3,3,8.0,0,3.98
4.01,Paperback,400,2017,37,16,139.0,1,3.84
4.12,Paperback,224,2016,20,7,122.0,0,3.06
4.4,Paperback,236,2012,44,28,293.0,1,4.455
3.77,Paperback,330,2012,13,6,12.0,0,3.86
3.56,ebook,38,2012,609,70,0.0,0,3.8
4.04,ebook,560,2014,37,4,4873.0,0,4.08
3.79,Hardcover,448,2017,3473,735,36118.0,0,3.63
4.24,Paperback,400,2017,145,28,3361.0,0,4.18
3.82,Paperback,208,2015,937,141,85086.0,0,3.82
3.93,Hardcover,224,2014,14,4,117.0,0,4.04
3.64,ebook,304,2014,2,1,916.0,0,3.65
4.29,Paperback,286,2012,12,3,19.0,0,4.2
3.88,Paperback,320,2014,89,16,607.0,0,3.76
3.14,Paperback,196,2013,148,62,1187.0,1,2.93
3.33,Paperback,114,2012,12,2,12.0,0,4.09
3.89,Paperback,268,2012,7297,567,8927.0,1,3.98
3.0,Paperback,42,2012,1,1,1.0,0,3.0
4.5,Paperback,212,2012,2,1,0.0,0,4.53
3.5,Paperback,200,2013,10,3,6.0,0,4.05
4.22,other,432,2016,31,7,19719.0,1,3.8799999999999994
4.25,Paperback,374,2012,4,3,1.0,0,4.25
4.75,Paperback,254,2012,1,1,3.0,0,4.75
4.15,ebook,278,2014,6,2,2471.0,0,4.13
3.9,other,52,2014,97,42,326.0,0,3.88
4.21,Paperback,223,2013,19,7,84.0,0,4.225
4.67,Paperback,416,2012,7,3,12.0,0,4.48
2.22,ebook,416,2016,3,4,1058.0,0,3.05
3.86,other,456,2015,31,4,434.0,1,3.77
4.25,Paperback,71,2013,6,5,377.0,0,3.15
4.13,Paperback,88,2013,44,9,94.0,0,4.15
5.0,Paperback,42,2013,1,1,2.0,0,3.64
3.74,Paperback,168,2013,61,12,200.0,0,3.67
4.5,Paperback,292,2015,11,2,3.0,0,4.18
4.19,Paperback,260,2013,12,5,16.0,0,3.84
4.4,Paperback,206,2013,18,7,22.0,1,4.19
3.95,Paperback,128,2015,215,55,306.0,0,3.96
4.19,ebook,240,2014,10,2,50.0,1,3.97
4.04,ebook,216,2015,1,1,92.0,1,4.06
3.67,Paperback,154,2013,3,1,11.0,0,2.6
3.9,Paperback,362,2013,20,4,15957.0,1,4.01
5.0,Paperback,194,2015,4,4,3.0,0,4.65
3.0,Hardcover,24,2016,1,1,0.0,0,3.75
4.25,Paperback,142,2014,4,2,329.0,0,4.25
4.55,Hardcover,32,2014,31,13,331.0,0,3.96
4.0,Paperback,240,2013,8,4,280.0,0,4.25
4.35,Paperback,32,2013,9,3,364.0,1,4.27
5.0,Paperback,204,2014,2,1,,0,4.8
3.72,Paperback,192,2014,16,9,426.0,0,3.72
3.9,Paperback,164,2013,10,7,4.0,0,4.08
4.29,Paperback,34,2014,48,28,358.0,1,4.140000000000001
4.16,Paperback,192,2014,32,8,216.0,0,4.16
4.25,Paperback,447,2014,14,4,5543.0,1,4.1
3.75,Paperback,316,2014,44,13,86.0,1,4.19
5.0,Paperback,36,2014,9,3,9.0,0,3.92
3.54,Paperback,90,2014,2,1,438.0,1,3.49
3.93,other,93,2014,25,4,35.0,1,3.93
5.0,Paperback,58,2014,3,2,0.0,0,5.0
3.86,Paperback,308,2014,2,2,570.0,1,4.0
4.4,Paperback,308,2014,36,22,1011.0,0,4.47
4.03,Paperback,310,2014,13,2,2233.0,0,3.99
3.59,Hardcover,32,2015,29,6,9.0,0,4.01
3.73,Paperback,267,2014,18,7,15.0,0,3.83
4.38,Paperback,100,2014,11,1,306.0,1,4.216666666666667
3.76,ebook,352,2016,76,18,22953.0,0,3.7
3.59,Hardcover,272,2016,983,216,4509.0,0,3.73
4.34,ebook,96,2016,79,10,820.0,0,4.140000000000001
3.63,ebook,272,2017,14,8,704.0,0,3.64
4.07,Paperback,160,2014,39,32,193.0,0,4.0
3.67,Paperback,508,2014,3,1,425.0,0,4.29
4.09,Paperback,682,2014,4,1,19.0,0,4.03
3.79,Paperback,112,2017,19,3,7.0,0,4.06
4.09,Paperback,244,2015,43,5,15.0,1,3.72
3.66,other,11,2016,412,146,132409.0,0,3.58
5.0,Paperback,314,2015,4,4,119.0,1,4.04
3.08,Paperback,271,2017,71,13,1368.0,0,3.2
3.82,Paperback,188,2015,2754,265,2012.0,1,3.94
3.84,other,438,2015,11,11,269.0,0,3.9
4.16,Paperback,224,2015,495,43,361.0,1,3.95
3.65,Paperback,102,2015,65,22,2935.0,1,4.0
5.0,Paperback,306,2015,1,1,1.0,1,3.78
3.69,Paperback,180,2015,2,1,151.0,1,3.65
3.75,Paperback,240,2017,6,4,134.0,1,3.55
4.2,Paperback,366,2015,2,3,4.0,0,4.33
3.38,Paperback,144,2015,30,6,4.0,0,3.66
4.5,Paperback,46,2016,1,1,1.0,0,4.78
4.0,Paperback,324,2015,1,1,0.0,0,4.0
3.86,other,192,2016,7,4,3.0,0,3.42
4.2,Paperback,238,2016,4,3,2.0,0,4.045
3.76,Paperback,206,2016,62,34,153.0,1,3.96
4.0,ebook,96,2017,6,6,2.0,0,3.98
3.93,Paperback,162,2016,15,10,29.0,0,4.33
4.02,Paperback,394,2016,295,86,1198.0,0,4.18
4.62,Paperback,432,2017,28,18,378.0,1,4.7
2.0,Paperback,111,2003,1,1,,1,3.0
3.48,Paperback,108,2003,100,35,87.0,0,3.56
4.14,Paperback,192,2009,20,3,28.0,0,4.05
3.32,Hardcover,112,2010,184,31,140.0,0,3.78
3.69,Hardcover,176,2009,30,5,35.0,0,3.69
3.58,other,26,2013,43,19,9.0,0,3.675
3.84,Hardcover,77,1989,58,27,83.0,0,3.76
4.11,Paperback,272,1994,18,4,28.0,0,3.88
3.85,Paperback,440,2006,2604,136,901.0,0,3.965
4.12,Paperback,270,1996,143,21,197.0,0,4.27
3.97,Paperback,160,2002,920,59,64.0,0,4.03
3.9,Paperback,104,1995,18,4,19.0,0,3.95
4.23,Hardcover,192,2007,104,21,79.0,0,4.17
3.82,Paperback,416,1997,71,20,224.0,0,3.66
4.0,Paperback,204,2009,5,2,14.0,0,3.61
4.0,Paperback,164,2001,8,1,9.0,0,3.71
3.67,Paperback,352,2005,310,48,915.0,0,3.7649999999999997
3.95,Paperback,678,1995,19,3,8.0,0,3.88
3.58,Hardcover,144,2007,78,19,17.0,0,3.8
4.16,Hardcover,447,2007,28,4,808.0,0,4.116666666666666
4.07,Paperback,208,1999,198,8,106.0,1,4.06
3.96,Paperback,192,1996,151,7,71.0,1,3.82
3.03,Paperback,256,2003,35,4,26.0,1,3.934
3.68,Paperback,240,2010,20,7,393.0,0,4.046666666666667
4.21,Paperback,337,2013,50,10,499.0,0,3.563333333333333
3.84,Paperback,128,2003,201,11,149.0,0,3.8
4.26,Paperback,121,1998,172,37,149.0,0,4.095
3.79,Paperback,286,2007,485,89,249.0,0,3.88
3.0,Paperback,304,2007,85,15,675.0,0,3.14
3.42,Paperback,270,2013,405,57,936.0,0,3.43
3.26,Paperback,324,2014,23,12,26.0,1,3.58
3.86,Hardcover,127,2009,47,17,55.0,0,3.83
3.56,Paperback,480,2004,44,4,15.0,0,3.8044
3.9,Paperback,272,2004,447,29,361.0,0,3.8966666666666665
4.37,Paperback,304,2000,41,2,14.0,1,4.07
3.56,ebook,220,2007,3,1,123.0,1,3.67
3.85,Paperback,200,2011,54,9,49.0,0,3.62
4.08,Hardcover,188,1994,5,1,26.0,0,3.94
4.15,Paperback,257,1997,536,31,768.0,0,4.23
3.21,Paperback,256,2002,12,1,5.0,0,3.44
3.79,Paperback,150,1998,19,2,52.0,1,3.86
3.14,Paperback,104,2008,7,3,18.0,0,4.05
4.25,Hardcover,480,2001,39,5,1563.0,0,4.1025
4.28,Hardcover,832,2009,120,10,173.0,0,4.19
3.1,Paperback,320,2001,10,1,4.0,0,3.24
4.11,Paperback,144,2002,150,11,126.0,0,4.09
4.14,Paperback,160,2007,7,5,19.0,0,4.29
3.55,Paperback,264,2013,744,131,176.0,0,3.71
4.02,Paperback,320,2017,54,22,742.0,0,4.02
3.8,Paperback,288,2001,46,5,23.0,0,3.83
3.4,Paperback,256,2004,24,2,12.0,0,3.815
3.69,Paperback,189,2008,30,8,35.0,0,3.89
3.87,Paperback,175,2007,21,3,17.0,1,4.07
4.18,Hardcover,368,2007,22,4,55.0,0,4.18
3.2,Hardcover,256,2005,28,9,22.0,0,3.37
4.1,Paperback,300,2007,103,12,46.0,1,4.21
3.85,Paperback,176,2004,1151,86,287.0,0,3.8949999999999996
3.97,Hardcover,308,2013,686,129,1629.0,0,3.79
3.52,Hardcover,32,2013,43,8,36.0,0,3.9133333333333327
4.12,Paperback,320,2015,5,4,138.0,0,3.79
3.27,Paperback,288,2003,227,38,1381.0,0,3.73
4.0,Paperback,410,2004,36,5,176.0,0,3.87
4.18,Paperback,320,2010,40,7,8.0,0,4.27
4.38,Paperback,261,2013,8,4,90.0,0,4.34
3.98,Hardcover,752,2007,299,40,555.0,0,3.88
3.5,Paperback,68,2002,1,1,0.0,0,4.29
3.68,Hardcover,32,2013,104,19,16.0,0,3.56
4.56,Hardcover,332,2013,18,5,52.0,0,4.0
4.05,Paperback,218,2013,8,4,38.0,0,4.05
3.76,Paperback,336,2005,78,3,50.0,0,3.97
3.93,Paperback,134,2013,6,2,25.0,0,3.9
3.5,Hardcover,32,2002,2,2,2.0,0,3.9
4.33,Paperback,166,2005,130,9,222.0,0,4.279999999999999
3.98,Paperback,218,2006,38,4,56.0,0,4.015
3.94,Hardcover,32,2009,196,41,91.0,0,4.14
3.88,Hardcover,56,2011,88,33,53.0,0,3.78
3.81,Paperback,153,2002,241,24,251.0,0,4.05
4.12,Paperback,168,2006,168,16,158.0,0,4.26
4.04,Paperback,240,2005,189,3,155.0,0,4.17
3.93,Paperback,241,2005,41,3,3.0,1,3.86
3.41,Paperback,419,2004,1260,10,209.0,1,3.4
3.58,Paperback,136,2009,11,3,14.0,0,3.4
